Zeit,GloHorRad_normal,GloHorRad_warm,GloHorRad_kalt
9,806,400,283,218,770
9,810,000,331,218,770
9,813,600,162,306,730
9817200,77,357,636
9,820,800,243,278,460
9,824,400,256,272,330
9828000,94,173,201
9831600,40,56,61
9835200,0,0,0
9838800,0,0,0
9842400,0,0,0
9846000,0,0,0
9849600,0,0,0
9853200,0,0,0
9856800,0,0,0
9860400,0,0,0
9864000,0,0,0
9867600,0,0,0
9871200,30,50,30
9874800,96,198,96
9878400,99,363,99
9,882,000,172,528,170
9,885,600,388,655,380
9,889,200,599,745,590
9,892,800,599,800,590
9,896,400,551,809,550
9,900,000,413,767,410
9,903,600,203,674,200
9,907,200,139,541,130
9,910,800,178,378,170
9,914,400,161,213,160
9918000,62,57,62
9921600,0,0,0
9925200,0,0,0
9928800,0,0,0
9932400,0,0,0
9936000,0,0,0
9939600,0,0,0
9943200,0,0,0
9946800,0,0,0
9950400,0,0,0
9954000,0,0,0
9957600,55,8,55
9961200,118,32,118
9964800,89,90,89
9,968,400,195,189,190
9,972,000,546,324,540
9,975,600,688,375,680
9,979,200,638,328,630
9,982,800,506,429,500
9,986,400,372,510,370
9,990,000,189,634,180
9,993,600,336,532,330
9,997,200,305,338,300
10,000,800,114,172,100
10004400,31,47,31
10008000,0,0,0
10011600,0,0,0
10015200,0,0,0
10018800,0,0,0
10022400,0,0,0
10026000,0,0,0
10029600,0,0,0
10033200,0,0,0
10036800,0,0,0
10040400,0,0,0
10044000,5,14,5
10047600,46,52,46
10051200,201,60,201
10054800,358,80,358
10,058,400,334,105,300
10,062,000,342,110,300
10,065,600,410,125,400
10,069,200,570,130,500
10,072,800,608,216,600
10,076,400,578,180,500
10,080,000,482,113,400
10,083,600,279,109,200
10087200,109,73,109
10090800,33,23,33
10094400,0,0,0
10098000,0,0,0
10101600,0,0,0
10105200,0,0,0
10108800,0,0,0
10112400,0,0,0
10116000,0,0,0
10119600,0,0,0
10123200,0,0,0
10126800,0,0,0
10130400,15,37,15
10134000,72,121,72
10,137,600,187,220,100
10,141,200,282,489,200
10,144,800,400,664,400
10,148,400,497,730,400
10,152,000,547,667,500
10,155,600,511,456,500
10,159,200,546,408,500
10,162,800,530,401,500
10,166,400,315,321,300
10,170,000,226,246,200
10,173,600,154,152,100
10177200,57,66,57
10180800,0,0,0
10184400,0,0,0
10188000,0,0,0
10191600,0,0,0
10195200,0,0,0
10198800,0,0,0
10202400,0,0,0
10206000,0,0,0
10209600,0,0,0
10213200,0,0,0
10216800,47,12,47
10220400,177,65,177
10,224,000,341,163,300
10,227,600,499,204,400
10,231,200,635,206,600
10,234,800,738,219,700
10,238,400,797,119,700
10,242,000,806,131,800
10,245,600,722,141,700
10,249,200,400,118,400
10,252,800,229,130,200
10,256,400,331,102,300
10260000,226,54,226
10263600,73,12,73
10267200,0,0,0
10270800,0,0,0
10274400,0,0,0
10278000,0,0,0
10281600,0,0,0
10285200,0,0,0
10288800,0,0,0
10292400,0,0,0
10296000,0,0,0
10299600,1,1,1
10303200,65,8,65
10306800,225,48,225
10,310,400,396,139,300
10,314,000,556,199,500
10,317,600,684,209,600
10,321,200,779,323,700
10,324,800,828,376,800
10,328,400,831,418,800
10,332,000,783,535,700
10,335,600,693,554,600
10,339,200,568,464,500
10,342,800,415,441,400
10,346,400,248,262,200
10350000,85,82,85
10353600,0,0,0
10357200,0,0,0
10360800,0,0,0
10364400,0,0,0
10368000,0,0,0
10371600,0,0,0
10375200,0,0,0
10378800,0,0,0
10382400,0,0,0
10386000,5,2,5
10389600,75,58,75
10,393,200,228,221,200
10,396,800,389,389,300
10,400,400,539,545,500
10,404,000,666,678,600
10,407,600,761,768,700
10,411,200,808,763,800
10,414,800,811,688,800
10,418,400,765,551,700
10,422,000,663,289,600
10,425,600,511,483,500
10,429,200,365,384,300
10,432,800,233,241,200
10436400,80,86,80
10440000,0,0,0
10443600,0,0,0
10447200,0,0,0
10450800,0,0,0
10454400,0,0,0
10458000,0,0,0
10461600,0,0,0
10465200,0,0,0
10468800,0,0,0
10472400,0,2,0
10476000,13,60,13
10479600,72,196,72
10,483,200,153,226,100
10,486,800,178,254,100
10,490,400,139,485,100
10,494,000,105,262,100
10,497,600,192,439,100
10,501,200,306,513,300
10,504,800,338,364,300
10,508,400,228,351,200
10,512,000,172,411,100
10515600,77,345,77
10,519,200,112,262,100
10522800,39,89,39
10526400,0,0,0
10530000,0,0,0
10533600,0,0,0
10537200,0,0,0
10540800,0,0,0
10544400,0,0,0
10548000,0,0,0
10551600,0,0,0
10555200,0,0,0
10558800,2,4,2
10562400,74,75,74
10,566,000,238,233,200
10,569,600,406,398,400
10,573,200,557,557,500
10,576,800,685,687,600
10,580,400,782,781,700
10,584,000,830,818,800
10,587,600,810,809,800
10,591,200,639,775,600
10,594,800,393,684,300
10,598,400,306,554,300
10,602,000,187,404,100
10,605,600,114,242,100
10609200,49,88,49
10612800,2,3,2
10616400,0,0,0
10620000,0,0,0
10623600,0,0,0
10627200,0,0,0
10630800,0,0,0
10634400,0,0,0
10638000,0,0,0
10641600,0,0,0
10645200,2,1,2
10648800,46,48,46
10,652,400,126,196,100
10,656,000,213,375,200
10,659,600,207,540,200
10,663,200,282,677,200
10,666,800,487,773,400
10,670,400,475,752,400
10,674,000,537,727,500
10,677,600,486,709,400
10,681,200,553,656,500
10,684,800,447,542,400
10,688,400,361,406,300
10,692,000,178,248,100
10695600,65,89,65
10699200,3,4,3
10702800,0,0,0
10706400,0,0,0
10710000,0,0,0
10713600,0,0,0
10717200,0,0,0
10720800,0,0,0
10724400,0,0,0
10728000,0,0,0
10731600,7,3,7
10735200,87,71,87
10,738,800,246,224,200
10,742,400,413,385,400
10,746,000,568,545,500
10,749,600,700,678,700
10,753,200,753,742,700
10,756,800,667,764,600
10,760,400,670,796,600
10,764,000,731,727,700
10,767,600,679,628,600
10,771,200,568,558,500
10,774,800,422,401,400
10,778,400,257,234,200
10782000,98,84,98
10785600,6,4,6
10789200,0,0,0
10792800,0,0,0
10796400,0,0,0
10800000,0,0,0
10803600,0,0,0
10807200,0,0,0
10810800,0,0,0
10814400,0,0,0
10818000,6,1,6
10821600,86,37,86
10,825,200,239,147,200
10,828,800,399,307,300
10,832,400,550,438,500
10,836,000,682,563,600
10,839,600,780,719,700
10,843,200,827,794,800
10,846,800,833,807,800
10,850,400,790,743,700
10,854,000,703,300,700
10,857,600,567,298,500
10,861,200,403,286,400
10,864,800,243,229,200
10868400,89,86,89
10872000,6,6,6
10875600,0,0,0
10879200,0,0,0
10882800,0,0,0
10886400,0,0,0
10890000,0,0,0
10893600,0,0,0
10897200,0,0,0
10900800,0,0,0
10904400,6,2,6
10908000,84,52,84
10,911,600,235,194,200
10,915,200,396,362,300
10,918,800,552,527,500
10,922,400,677,667,600
10,926,000,774,772,700
10,929,600,820,843,800
10,933,200,827,821,800
10,936,800,786,703,700
10,940,400,704,671,700
10,944,000,571,470,500
10,947,600,417,290,400
10,951,200,258,201,200
10954800,104,91,104
10958400,7,6,7
10962000,0,0,0
10965600,0,0,0
10969200,0,0,0
10972800,0,0,0
10976400,0,0,0
10980000,0,0,0
10983600,0,0,0
10987200,0,0,0
10990800,12,2,12
10994400,104,53,104
10,998,000,259,195,200
11,001,600,419,365,400
11,005,200,568,533,500
11,008,800,694,675,600
11,012,400,787,783,700
11,016,000,831,854,800
11,019,600,837,763,800
11,023,200,791,387,700
11,026,800,637,477,600
11,030,400,457,535,400
11,034,000,387,276,300
11,037,600,230,184,200
11041200,63,72,63
11044800,1,8,1
11048400,0,0,0
11052000,0,0,0
11055600,0,0,0
11059200,0,0,0
11062800,0,0,0
11066400,0,0,0
11070000,0,0,0
11073600,0,0,0
11077200,12,3,12
11080800,105,70,105
11,084,400,260,241,200
11,088,000,421,416,400
11,091,600,572,571,500
11,095,200,696,699,600
11,098,800,791,791,700
11,102,400,837,856,800
11,106,000,841,856,800
11,109,600,797,808,700
11,113,200,713,717,700
11,116,800,580,594,500
11,120,400,427,437,400
11,124,000,265,272,200
11,127,600,112,113,100
11131200,11,9,11
11134800,0,0,0
11138400,0,0,0
11142000,0,0,0
11145600,0,0,0
11149200,0,0,0
11152800,0,0,0
11156400,0,0,0
11160000,0,0,0
11163600,11,9,11
11,167,200,103,101,100
11,170,800,260,264,200
11,174,400,423,429,400
11,178,000,574,583,500
11,181,600,702,710,700
11,185,200,795,802,700
11,188,800,842,864,800
11,192,400,844,868,800
11,196,000,780,823,700
11,199,600,683,732,600
11,203,200,570,602,500
11,206,800,411,446,400
11,210,400,223,280,200
11214000,68,118,68
11217600,1,11,1
11221200,0,0,0
11224800,0,0,0
11228400,0,0,0
11232000,0,0,0
11235600,0,0,0
11239200,0,0,0
11242800,0,0,0
11246400,0,0,0
11250000,13,11,13
11253600,70,103,70
11,257,200,224,260,200
11,260,800,303,416,300
11,264,400,453,569,400
11,268,000,331,694,300
11,271,600,534,783,500
11,275,200,628,824,600
11,278,800,786,843,700
11,282,400,804,807,800
11,286,000,481,711,400
11,289,600,120,539,100
11293200,99,388,99
11296800,76,264,76
11300400,55,114,55
11304000,10,11,10
11307600,0,0,0
11311200,0,0,0
11314800,0,0,0
11318400,0,0,0
11322000,0,0,0
11325600,0,0,0
11329200,0,0,0
11332800,0,0,0
11336400,3,9,3
11340000,42,63,42
11,343,600,102,184,100
11,347,200,263,380,200
11,350,800,368,572,300
11,354,400,516,706,500
11,358,000,580,785,500
11,361,600,498,793,400
11,365,200,479,822,400
11,368,800,376,786,300
11,372,400,274,701,200
11,376,000,151,572,100
11379600,99,422,99
11383200,28,275,28
11386800,14,119,14
11390400,5,12,5
11394000,0,0,0
11397600,0,0,0
11401200,0,0,0
11404800,0,0,0
11408400,0,0,0
11412000,0,0,0
11415600,0,0,0
11419200,0,0,0
11422800,3,3,3
11426400,35,44,35
11,430,000,175,107,100
11,433,600,335,312,300
11,437,200,424,467,400
11,440,800,463,438,400
11,444,400,491,468,400
11,448,000,361,333,300
11,451,600,502,208,500
11,455,200,508,389,500
11,458,800,529,387,500
11,462,400,568,379,500
11,466,000,406,189,400
11,469,600,250,159,200
11473200,114,63,114
11476800,11,3,11
11480400,0,0,0
11484000,0,0,0
11487600,0,0,0
11491200,0,0,0
11494800,0,0,0
11498400,0,0,0
11502000,0,0,0
11505600,0,0,0
11509200,1,2,1
11512800,18,36,18
11516400,79,137,79
11,520,000,181,208,100
11,523,600,379,255,300
11,527,200,566,265,500
11,530,800,635,279,600
11,534,400,488,251,400
11,538,000,519,425,500
11,541,600,538,420,500
11,545,200,411,433,400
11,548,800,304,330,300
11,552,400,107,293,100
11556000,52,231,52
11559600,11,129,11
11563200,1,14,1
11566800,0,0,0
11570400,0,0,0
11574000,0,0,0
11577600,0,0,0
11581200,0,0,0
11584800,0,0,0
11588400,0,0,0
11592000,0,0,0
11595600,3,24,3
11599200,89,124,89
11,602,800,296,194,200
11,606,400,430,229,400
11,610,000,544,371,500
11,613,600,581,525,500
11,617,200,574,670,500
11,620,800,433,729,400
11,624,400,321,762,300
11,628,000,488,735,400
11,631,600,456,636,400
11,635,200,384,442,300
11,638,800,282,188,200
11642400,304,72,304
11646000,133,39,133
11649600,15,2,15
11653200,0,0,0
11656800,0,0,0
11660400,0,0,0
11664000,0,0,0
11667600,0,0,0
11671200,0,0,0
11674800,0,0,0
11678400,0,0,0
11682000,16,3,16
11685600,127,20,127
11,689,200,247,208,200
11,692,800,209,379,200
11,696,400,162,519,100
11,700,000,290,449,200
11,703,600,304,355,300
11,707,200,289,445,200
11,710,800,232,512,200
11,714,400,220,726,200
11,718,000,159,732,100
11,721,600,135,570,100
11725200,98,438,98
11728800,72,293,72
11732400,54,131,54
11736000,4,15,4
11739600,0,0,0
11743200,0,0,0
11746800,0,0,0
11750400,0,0,0
11754000,0,0,0
11757600,0,0,0
11761200,0,0,0
11764800,0,0,0
11768400,3,3,3
11772000,15,41,15
11775600,67,62,67
11779200,85,127,85
11,782,800,116,295,100
11,786,400,257,367,200
11,790,000,273,334,200
11,793,600,260,368,200
11,797,200,415,401,400
11,800,800,339,403,300
11,804,400,201,480,200
11,808,000,212,367,200
11,811,600,121,329,100
11815200,79,262,79
11818800,52,145,52
11822400,8,21,8
11826000,0,0,0
11829600,0,0,0
11833200,0,0,0
11836800,0,0,0
11840400,0,0,0
11844000,0,0,0
11847600,0,0,0
11851200,0,0,0
11854800,3,3,3
11858400,40,35,40
11862000,191,42,191
11865600,360,66,360
11869200,529,87,529
11,872,800,640,186,600
11,876,400,647,203,600
11,880,000,668,193,600
11,883,600,678,149,600
11,887,200,655,127,600
11890800,691,52,691
11894400,611,77,611
11,898,000,464,194,400
11,901,600,286,172,200
11,905,200,118,122,100
11908800,13,16,13
11912400,0,0,0
11916000,0,0,0
11919600,0,0,0
11923200,0,0,0
11926800,0,0,0
11930400,0,0,0
11934000,0,0,0
11937600,0,0,0
11941200,23,9,23
11944800,132,30,132
11948400,284,55,284
11952000,447,68,447
11,955,600,599,278,500
11,959,200,663,496,600
11,962,800,514,546,500
11,966,400,400,384,400
11,970,000,251,431,200
11,973,600,355,354,300
11,977,200,636,215,600
11,980,800,617,120,600
11,984,400,383,160,300
11988000,54,122,54
11991600,23,70,23
11995200,8,16,8
11998800,0,0,0
12002400,0,0,0
12006000,0,0,0
12009600,0,0,0
12013200,0,0,0
12016800,0,0,0
12020400,0,0,0
12024000,0,0,0
12027600,7,19,7
12031200,34,94,34
12,034,800,141,273,100
12,038,400,343,475,300
12,042,000,451,589,400
12,045,600,552,634,500
12,049,200,750,657,700
12,052,800,483,579,400
12,056,400,630,516,600
12,060,000,750,340,700
12,063,600,541,181,500
12,067,200,316,104,300
12070800,416,72,416
12074400,196,69,196
12078000,55,30,55
12081600,6,7,6
12085200,0,0,0
12088800,0,0,0
12092400,0,0,0
12096000,0,0,0
12099600,0,0,0
12103200,0,0,0
12106800,0,0,0
12110400,0,0,0
12114000,17,10,4
12117600,129,24,73
12121200,281,64,190
12,124,800,435,139,300
12,128,400,593,253,500
12,132,000,718,403,600
12,135,600,810,209,700
12,139,200,839,180,800
12,142,800,823,299,800
12,146,400,757,262,600
12,150,000,671,126,600
12,153,600,478,137,500
12,157,200,275,194,400
12,160,800,257,205,200
12164400,87,146,130
12168000,16,21,17
12171600,0,0,0
12175200,0,0,0
12178800,0,0,0
12182400,0,0,0
12186000,0,0,0
12189600,0,0,0
12193200,0,0,0
12196800,0,0,0
12200400,16,20,18
12204000,124,90,120
12,207,600,278,246,200
12,211,200,437,478,400
12,214,800,593,660,600
12,218,400,721,799,600
12,222,000,814,892,600
12,225,600,864,622,600
12,229,200,872,263,500
12,232,800,817,129,500
12,236,400,717,386,500
12,240,000,593,353,300
12,243,600,410,139,100
12247200,270,103,40
12250800,112,95,21
12254400,30,6,2
12258000,0,0,0
12261600,0,0,0
12265200,0,0,0
12268800,0,0,0
12272400,0,0,0
12276000,0,0,0
12279600,0,0,0
12283200,0,0,0
12286800,9,9,28
12290400,54,84,150
12,294,000,202,284,300
12,297,600,365,405,400
12,301,200,534,392,500
12,304,800,673,519,600
12,308,400,776,432,600
12,312,000,860,478,600
12,315,600,850,621,600
12,319,200,649,468,600
12,322,800,573,367,600
12,326,400,329,321,500
12,330,000,103,341,400
12333600,31,205,319
12337200,13,48,162
12340800,4,12,29
12344400,0,0,0
12348000,0,0,0
12351600,0,0,0
12355200,0,0,0
12358800,0,0,0
12362400,0,0,0
12366000,0,0,0
12369600,0,0,0
12373200,1,17,35
12376800,12,128,170
12380400,60,305,337
12384000,83,476,508
12,387,600,146,613,600
12,391,200,233,685,700
12,394,800,225,769,600
12,398,400,157,796,300
12,402,000,147,646,300
12,405,600,147,562,500
12,409,200,520,589,100
12412800,576,410,98
12,416,400,407,346,300
12,420,000,240,288,300
12423600,100,90,164
12427200,16,11,30
12430800,0,0,0
12434400,0,0,0
12438000,0,0,0
12441600,0,0,0
12445200,0,0,0
12448800,0,0,0
12452400,0,0,0
12456000,0,0,0
12459600,2,27,34
12463200,28,107,157
12466800,77,64,313
12470400,269,93,474
12,474,000,307,126,600
12,477,600,277,258,600
12,481,200,186,284,600
12,484,800,320,122,600
12,488,400,722,261,700
12,492,000,479,222,700
12,495,600,301,298,600
12,499,200,115,261,600
12,502,800,110,208,400
12506400,91,187,319
12510000,54,94,160
12513600,4,12,28
12517200,0,0,0
12520800,0,0,0
12524400,0,0,0
12528000,0,0,0
12531600,0,0,0
12535200,0,0,0
12538800,0,0,0
12542400,0,0,0
12546000,2,19,38
12549600,13,103,158
12553200,29,199,303
12556800,88,274,436
12,560,400,131,386,500
12,564,000,166,529,700
12,567,600,193,634,800
12,571,200,184,652,800
12,574,800,120,661,800
12,578,400,141,455,800
12,582,000,128,287,600
12585600,80,242,476
12,589,200,108,273,300
12592800,56,147,118
12596400,37,29,40
12600000,17,8,18
12603600,0,0,0
12607200,0,0,0
12610800,0,0,0
12614400,0,0,0
12618000,0,0,0
12621600,0,0,0
12625200,0,0,0
12628800,0,0,0
12632400,15,4,23
12636000,70,16,100
12639600,151,58,261
12643200,230,85,461
12646800,505,97,595
12,650,400,680,188,600
12,654,000,760,220,600
12,657,600,721,336,400
12,661,200,630,382,300
12,664,800,560,502,300
12,668,400,469,475,100
12,672,000,454,251,200
12,675,600,289,178,200
12679200,146,89,135
12682800,107,29,42
12686400,23,4,18
12690000,0,0,0
12693600,0,0,0
12697200,0,0,0
12700800,0,0,0
12704400,0,0,0
12708000,0,0,0
12711600,0,0,0
12715200,0,0,0
12718800,1,8,30
12722400,12,30,109
12726000,28,103,220
12729600,48,341,376
12,733,200,100,489,500
12,736,800,139,591,600
12,740,400,124,457,700
12,744,000,119,410,700
12,747,600,112,633,400
12,751,200,142,390,300
12,754,800,185,665,300
12,758,400,202,586,300
12,762,000,117,371,200
12765600,67,246,272
12769200,44,130,136
12772800,15,43,14
12776400,0,0,0
12780000,0,0,0
12783600,0,0,0
12787200,0,0,0
12790800,0,0,0
12794400,0,0,0
12798000,0,0,0
12801600,0,0,0
12805200,3,4,4
12808800,29,24,21
12,812,400,173,117,100
12,816,000,400,259,300
12,819,600,460,415,400
12,823,200,558,455,400
12,826,800,719,497,400
12,830,400,734,389,400
12,834,000,650,380,600
12,837,600,633,376,400
12,841,200,648,684,400
12,844,800,590,428,400
12,848,400,411,193,300
12,852,000,205,174,300
12855600,65,122,172
12859200,23,22,38
12862800,0,0,0
12866400,0,0,0
12870000,0,0,0
12873600,0,0,0
12877200,0,0,0
12880800,0,0,0
12884400,0,0,0
12888000,0,0,0
12891600,27,42,35
12,895,200,161,166,100
12,898,800,318,236,300
12,902,400,479,215,400
12,906,000,634,367,600
12,909,600,737,396,700
12,913,200,757,358,800
12,916,800,746,284,800
12,920,400,710,261,900
12,924,000,688,450,800
12,927,600,558,530,700
12,931,200,461,282,600
12,934,800,410,230,400
12,938,400,304,122,300
12942000,163,75,175
12945600,26,24,38
12949200,0,0,0
12952800,0,0,0
12956400,0,0,0
12960000,0,0,0
12963600,0,0,0
12967200,0,0,0
12970800,0,0,0
12974400,0,0,0
12978000,3,4,38
12981600,17,17,165
12985200,39,49,317
12988800,68,188,476
12,992,400,142,163,600
12,996,000,167,187,600
12,999,600,123,263,700
13003200,96,380,893
13,006,800,113,376,800
13010400,99,144,732
13014000,82,354,443
13017600,100,415,63
13021200,76,341,42
13024800,76,199,34
13028400,103,72,28
13032000,12,17,5
13035600,0,0,0
13039200,0,0,0
13042800,0,0,0
13046400,0,0,0
13050000,0,0,0
13053600,0,0,0
13057200,0,0,0
13060800,0,0,0
13064400,4,5,5
13068000,15,21,33
13071600,36,78,36
13075200,59,218,59
13078800,86,271,79
13,082,400,123,382,100
13,086,000,148,500,200
13,089,600,123,442,300
13,093,200,118,445,500
13096800,99,498,686
13,100,400,134,436,700
13,104,000,118,204,600
13107600,81,136,466
13111200,64,215,307
13114800,39,173,157
13118400,9,48,32
13122000,0,0,0
13125600,0,0,0
13129200,0,0,0
13132800,0,0,0
13136400,0,0,0
13140000,0,0,0
13143600,0,0,0
13147200,0,0,0
13150800,4,32,40
13154400,15,171,164
13158000,43,341,315
13161600,89,508,479
13,165,200,109,637,600
13,168,800,129,670,700
13,172,400,168,638,800
13,176,000,166,636,800
13,179,600,181,672,800
13,183,200,189,645,800
13,186,800,183,545,700
13,190,400,239,463,600
13,194,000,105,433,400
13197600,63,264,338
13201200,31,80,175
13204800,8,18,40
13208400,0,0,0
13212000,0,0,0
13215600,0,0,0
13219200,0,0,0
13222800,0,0,0
13226400,0,0,0
13230000,0,0,0
13233600,0,0,0
13237200,40,31,45
13,240,800,166,162,100
13,244,400,322,329,300
13,248,000,478,488,400
13,251,600,620,545,600
13,255,200,751,387,700
13,258,800,841,307,800
13,262,400,882,247,800
13,266,000,884,259,800
13,269,600,845,260,800
13,273,200,763,167,700
13,276,800,640,102,600
13280400,493,76,495
13284000,337,63,338
13287600,180,65,181
13291200,47,18,46
13294800,0,0,0
13298400,0,0,0
13302000,0,0,0
13305600,0,0,0
13309200,0,0,0
13312800,0,0,0
13316400,0,0,0
13320000,0,0,0
13323600,47,4,45
13327200,173,16,168
13330800,328,54,317
13,334,400,485,242,400
13,338,000,634,400,600
13,341,600,764,404,700
13,345,200,855,604,800
13,348,800,892,443,800
13,352,400,892,472,800
13,356,000,849,353,800
13,359,600,760,218,700
13,363,200,632,192,600
13,366,800,484,216,400
13,370,400,336,104,300
13374000,181,93,173
13377600,49,28,43
13381200,0,0,0
13384800,0,0,0
13388400,0,0,0
13392000,0,0,0
13395600,0,0,0
13399200,0,0,0
13402800,0,0,0
13406400,0,0,0
13410000,44,4,30
13413600,170,37,113
13,417,200,327,125,200
13,420,800,485,293,400
13,424,400,629,415,500
13,428,000,737,438,700
13,431,600,829,474,800
13,435,200,889,469,800
13,438,800,891,368,700
13,442,400,849,259,600
13,446,000,768,309,500
13,449,600,643,350,400
13,453,200,493,262,200
13,456,800,336,167,200
13460400,178,87,186
13464000,45,19,41
13467600,0,0,0
13471200,0,0,0
13474800,0,0,0
13478400,0,0,0
13482000,0,0,0
13485600,0,0,0
13489200,0,0,0
13492800,0,0,0
13496400,21,4,4
13500000,115,23,80
13,503,600,289,144,200
13,507,200,442,250,400
13,510,800,559,297,600
13,514,400,646,443,700
13,518,000,703,489,800
13,521,600,791,272,800
13,525,200,769,116,700
13,528,800,689,333,300
13,532,400,638,661,100
13,536,000,507,605,300
13,539,600,299,288,400
13543200,184,85,156
13546800,154,58,17
13550400,44,18,7
13554000,0,0,0
13557600,0,0,0
13561200,0,0,0
13564800,0,0,0
13568400,0,0,0
13572000,0,0,0
13575600,0,0,0
13579200,0,0,0
13582800,6,43,11
13586400,24,182,47
13,590,000,160,340,100
13,593,600,327,505,300
13,597,200,355,655,300
13,600,800,376,756,400
13,604,400,407,800,500
13,608,000,694,635,500
13,611,600,591,502,500
13,615,200,466,546,400
13,618,800,307,505,100
13,622,400,344,542,400
13,626,000,244,424,400
13629600,77,252,300
13633200,61,133,171
13636800,41,20,47
13640400,0,0,0
13644000,0,0,0
13647600,0,0,0
13651200,0,0,0
13654800,0,0,0
13658400,0,0,0
13662000,0,0,0
13665600,0,0,0
13669200,22,5,4
13672800,115,39,22
13676400,289,147,46
13,680,000,439,281,100
13,683,600,593,539,300
13,687,200,725,708,300
13,690,800,763,640,400
13,694,400,606,671,500
13,698,000,570,811,300
13,701,600,629,777,100
13705200,579,687,95
13,708,800,560,582,200
13,712,400,428,450,300
13,716,000,324,321,100
13719600,192,187,58
13723200,59,55,5
13726800,0,0,0
13730400,0,0,0
13734000,0,0,0
13737600,0,0,0
13741200,0,0,0
13744800,0,0,0
13748400,0,0,0
13752000,0,0,0
13755600,31,29,20
13,759,200,139,119,100
13,762,800,148,233,200
13,766,400,232,335,400
13,770,000,544,458,500
13,773,600,738,628,700
13,777,200,822,695,800
13,780,800,812,629,800
13,784,400,808,583,700
13,788,000,794,561,600
13,791,600,679,572,500
13,795,200,436,540,400
13,798,800,435,454,200
13,802,400,307,317,100
13806000,176,172,73
13809600,44,54,32
13813200,0,0,0
13816800,0,0,0
13820400,0,0,0
13824000,0,0,0
13827600,0,0,0
13831200,0,0,0
13834800,0,0,0
13838400,0,0,0
13842000,24,35,25
13845600,44,165,150
13849200,94,320,311
13,852,800,259,472,400
13,856,400,558,616,600
13,860,000,756,745,700
13,863,600,816,823,800
13,867,200,726,794,800
13,870,800,532,819,800
13,874,400,591,824,600
13,878,000,541,754,500
13,881,600,333,644,300
13,885,200,400,499,300
13,888,800,252,343,200
13,892,400,130,195,100
13896000,57,61,47
13899600,0,0,0
13903200,0,0,0
13906800,0,0,0
13910400,0,0,0
13914000,0,0,0
13917600,0,0,0
13921200,0,0,0
13924800,0,0,0
13928400,7,37,5
13932000,126,168,21
13,935,600,248,326,100
13,939,200,399,482,300
13,942,800,523,630,600
13,946,400,471,750,700
13,950,000,516,840,600
13,953,600,743,885,400
13,957,200,769,895,300
13,960,800,844,851,200
13964400,462,764,82
13,968,000,437,645,100
13,971,600,507,497,300
13,975,200,354,341,300
13,978,800,198,191,100
13982400,59,58,24
13986000,0,0,0
13989600,0,0,0
13993200,0,0,0
13996800,0,0,0
14000400,0,0,0
14004000,0,0,0
14007600,0,0,0
14011200,0,0,0
14014800,6,35,5
14018400,51,164,47
14,022,000,213,322,200
14,025,600,317,477,400
14,029,200,261,624,600
14,032,800,255,744,700
14,036,400,162,829,800
14,040,000,162,870,700
14,043,600,164,888,600
14047200,93,845,450
14050800,82,759,279
14054400,81,638,515
14058000,72,492,497
14061600,96,342,311
14065200,81,194,158
14068800,23,62,52
14072400,0,0,0
14076000,0,0,0
14079600,0,0,0
14083200,0,0,0
14086800,0,0,0
14090400,0,0,0
14094000,0,0,0
14097600,0,0,0
14101200,40,34,23
14104800,49,161,107
14108400,68,319,289
14,112,000,157,475,400
14,115,600,255,621,500
14,119,200,244,742,600
14,122,800,307,834,700
14,126,400,254,880,700
14,130,000,218,891,600
14,133,600,295,848,500
14,137,200,335,761,300
14,140,800,365,643,200
14,144,400,348,495,200
14,148,000,249,341,100
14151600,111,193,87
14155200,25,61,43
14158800,0,0,0
14162400,0,0,0
14166000,0,0,0
14169600,0,0,0
14173200,0,0,0
14176800,0,0,0
14180400,0,0,0
14184000,0,0,0
14187600,6,31,5
14191200,47,156,21
14194800,167,315,64
14,198,400,321,473,100
14,202,000,480,622,400
14,205,600,541,743,600
14,209,200,545,836,400
14,212,800,551,875,500
14,216,400,440,860,500
14,220,000,449,821,200
14,223,600,429,699,200
14,227,200,349,579,300
14,230,800,315,413,300
14,234,400,216,285,200
14238000,103,163,64
14241600,35,59,32
14245200,0,0,0
14248800,0,0,0
14252400,0,0,0
14256000,0,0,0
14259600,0,0,0
14263200,0,0,0
14266800,0,0,0
14270400,0,0,0
14274000,5,5,12
14277600,68,80,46
14,281,200,234,243,200
14,284,800,430,396,400
14,288,400,535,499,400
14,292,000,591,642,400
14,295,600,654,724,500
14,299,200,608,732,600
14,302,800,486,617,600
14,306,400,346,546,600
14,310,000,236,417,500
14,313,600,154,336,400
14317200,88,272,352
14320800,49,202,259
14324400,26,80,126
14328000,9,19,42
14331600,0,0,0
14335200,0,0,0
14338800,0,0,0
14342400,0,0,0
14346000,0,0,0
14349600,0,0,0
14353200,0,0,0
14356800,0,0,0
14360400,6,4,4
14364000,43,15,26
14367600,150,35,149
14,371,200,357,143,300
14,374,800,542,338,500
14,378,400,691,458,600
14,382,000,812,503,700
14,385,600,783,597,700
14,389,200,742,608,600
14,392,800,559,495,600
14,396,400,404,585,400
14,400,000,366,495,300
14,403,600,298,443,300
14,407,200,226,275,200
14410800,155,20,148
14414400,58,6,38
14418000,0,0,0
14421600,0,0,0
14425200,0,0,0
14428800,0,0,0
